ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,match_radius_m,match_candidates_k,start_window_m,end_window_m,x_3857_generated,y_3857_generated,dist_along_m_generated
473218,2500,502,2500,2500.0,502,644,638.13,597.68,677.68,1,45.432382,12.35617,0.0,170126,10350500,7,1375482.552555123,5689849.978212711,1375482.7283652658,5689863.04123535,13.064205665278443,3535,3691.012503986353,35,20,250,250,1375468.3871793684,5689862.8724213885,135.3120673559152
477620,2500,2500,2500,2500.0,2500,641,638.68,597.68,677.68,1,45.432393,12.356108,5.06,170126,10351000,7,1375475.650746694,5689851.723155504,1375475.7302375496,5689863.04123535,11.31835898865615,3535,3691.012503986353,35,20,250,250,1375460.879672907,5689862.536206815,142.8294044312438
482030,2500,2500,2500,2500.0,2500,639,639.15,597.71,677.71,1,45.432411,12.356068,0.0,170126,10351400,7,1375471.1979670622,5689854.5785171725,1375470.7330856214,5689862.962648552,8.397009809540622,3535,3691.012503986353,35,20,250,250,1375453.440601028,5689861.4582142895,150.3467415065724
486358,2500,726,2500,2500.0,726,642,639.0,597.74,677.74,1,45.432404,12.356053,4.2,170126,10351800,7,1375469.5281747002,5689853.468098638,1375468.7350978153,5689862.885802867,9.451038244283964,3535,3691.012503986353,35,20,250,250,1375446.1603002131,5689859.627642861,157.86407858190105
490765,2500,680,2500,2500.0,680,643,638.72,597.76,677.76,1,45.432407,12.355981,4.54,170126,10352300,7,1375461.5131713632,5689853.94399228,1375460.7486555828,5689862.517490055,8.60751697416812,3535,3691.012503986353,35,20,250,250,1375438.8789870327,5689857.851916339,165.38141565722967
495153,2500,2500,672,80.0,80,636,638.7,597.78,677.78,1,45.432424,12.355937,3.04,170126,10352700,7,1375456.6151137685,5689856.640723388,1375455.800232019,5689861.810572404,5.233676634209535,3535,3691.012503986353,35,20,250,250,1375431.3976610885,5689857.487152265,172.89875273255828
499576,2500,339,2500,2500.0,339,642,638.42,597.8,677.8,1,45.432445,12.355876,3.17,170126,10353200,7,1375449.82462483,5689859.971980585,1375449.914546744,5689860.674646671,0.708396484493521,3535,3691.012503986353,35,20,250,250,1375423.937903179,5689856.559559325,180.41608980788692
504026,2500,122,2500,2500.0,122,637,637.97,597.8,677.8,1,45.432435,12.35581,3.69,170126,10353600,7,1375442.4775384371,5689858.385667478,1375442.2464778074,5689858.475525741,0.2479183780258912,3535,3691.012503986353,35,20,250,250,1375416.4353793678,5689856.330055704,187.93342688321553
508463,2500,153,2500,2500.0,153,642,638.98,597.82,677.82,1,45.432431,12.355751,2.41,170126,10354100,7,1375435.909688481,5689857.751142315,1375436.3243847026,5689857.689904199,0.4191933481170921,3535,3691.012503986353,35,20,250,250,1375408.9180422924,5689856.3300557025,195.45076395854414
512927,2500,166,2500,2500.0,166,632,637.63,597.82,677.82,1,45.432422,12.355692,3.57,170126,10354500,7,1375429.3418385235,5689856.323460862,1375429.3572925918,5689857.247108913,0.9237773272375356,3535,3691.012503986353,35,20,250,250,1375401.4090692997,5689855.987864902,202.96810103387276
517282,2500,41,2500,2500.0,41,640,637.91,597.82,677.82,1,45.432394,12.355636,2.8,170126,10354900,7,1375423.1079470394,5689851.881786685,1375422.4154109352,5689856.362199219,4.533619164208332,3535,3691.012503986353,35,20,250,250,1375393.893148986,5689855.841924703,210.4854381092014
521616,2500,84,2500,2500.0,84,637,638.6,597.83,677.83,1,45.432395,12.35557,3.33,170126,10355400,7,1375415.760860647,5689852.040417868,1375415.4193579156,5689856.330055704,4.303210067496583,3535,3691.012503986353,35,20,250,250,1375386.4562233635,5689854.952876054,218.00277518453
526063,2500,2500,2500,2500.0,2500,643,639.07,597.86,677.86,1,45.432391,12.35552,3.93,170126,10355800,7,1375410.1948861077,5689851.4058931535,1375410.420695261,5689856.330055703,4.929337337057758,3535,3691.012503986353,35,20,250,250,1375379.0450723588,5689853.715986537,225.52011225985862
530459,2500,404,2500,2500.0,404,633,639.64,597.92,677.92,1,45.432376,12.355459,3.54,170126,10360300,7,1375403.4043971691,5689849.026425878,1375403.4290709794,5689856.069755849,7.043373189684444,3535,3691.012503986353,35,20,250,250,1375371.596927555,5689852.701068938,233.03744933518726
534827,2500,2500,2500,2500.0,2500,642,639.47,597.96,677.96,1,45.43237,12.355409,4.09,170126,10360700,7,1375397.8384226293,5689848.074639143,1375397.4332858834,5689855.910665224,7.846492243236094,3535,3691.012503986353,35,20,250,250,1375364.1574755379,5689851.6354650175,240.55478641051587
539314,2500,373,2500,2500.0,373,642,639.28,597.99,677.99,1,45.432364,12.355355,3.26,170126,10361100,7,1375391.8271701264,5689847.122852513,1375391.436021191,5689855.794213483,8.680178487212318,3535,3691.012503986353,35,20,250,250,1375356.6677936136,5689851.003945022,248.0721234858445
543780,2500,293,2500,2500.0,293,643,639.03,598.01,678.01,1,45.432347,12.355287,3.87,170126,10361600,7,1375384.2574447526,5689844.426124269,1375382.5910339537,5689854.199917078,9.914834886246664,3535,3691.012503986353,35,20,250,250,1375349.2629875627,5689849.708103963,255.58946056117313
548203,69,2500,2500,310.0,69,645,639.13,598.03,678.03,1,45.432325,12.355235,4.07,170126,10362000,7,1375378.4688312314,5689840.936241869,1375376.6463120405,5689853.404459223,12.600715066783078,3535,3691.012503986353,35,20,250,250,1375341.917105695,5689848.116910847,263.1067976365017
552644,2500,2500,2500,2500.0,2500,640,638.92,598.06,678.06,1,45.432329,12.355168,3.59,170126,10362500,7,1375371.0104253483,5689841.570765841,1375369.7187760775,5689852.415780106,10.92166160627738,3535,3691.012503986353,35,20,250,250,1375334.5819301447,5689846.4720533,270.6241347118304
557139,2500,2500,2500,2500.0,2500,638,640.05,598.1,678.1,1,45.432322,12.355118,3.65,170126,10362900,7,1375365.4444508085,5689840.46034892,1375364.774429888,5689851.685488343,11.24511818994267,3535,3691.012503986353,35,20,250,250,1375327.4410451758,5689844.257383129,278.141471787159
561464,2500,496,2500,2500.0,496,649,640.9,598.16,678.16,1,45.432322,12.355058,3.26,170126,10363400,7,1375358.7652813608,5689840.46034892,1375357.799192711,5689851.119928572,10.703268923293749,3535,3691.012503986353,35,20,250,250,1375320.3451737894,5689842.357599721,285.6588088624876
565957,2500,2500,2500,2500.0,2500,642,641.06,598.23,678.23,1,45.432307,12.355011,3.82,170126,10363800,7,1375353.5332652936,5689838.080884553,1375351.880341814,5689850.166140957,12.197769402034195,3535,3691.012503986353,35,20,250,250,1375316.5106254332,5689838.285214485,293.1761459378162
570352,2500,2500,2500,2500.0,2500,642,641.28,598.29,678.29,1,45.43231,12.35497,0.0,170126,10364300,7,1375348.9691661713,5689838.556777376,1375346.9674892945,5689849.2494211085,10.878388681919532,3535,3691.012503986353,35,20,250,250,1375317.3533282557,5689830.821512487,300.6934830131448
574759,2500,2500,2500,2500.0,2500,641,641.11,598.36,678.36,1,45.432319,12.354928,3.44,170126,10364700,8,1375344.2937475578,5689839.984455995,1375342.0899551732,5689848.155671033,8.463182384222128,3535,3691.012503986353,35,20,250,250,1375318.560574852,5689823.403302633,308.21082008847344
579284,2500,2500,2500,2500.0,2500,636,641.45,598.43,678.43,1,45.43232,12.354877,3.26,170126,10365100,8,1375338.6164535277,5689840.143086967,1375337.2124210517,5689847.061920958,7.059856300444387,3535,3691.012503986353,35,20,250,250,1375319.9171272025,5689816.009599122,315.7281571638021
583701,2500,2500,2500,2500.0,2500,642,641.84,598.51,678.51,1,45.432307,12.354805,4.24,170126,10365600,8,1375330.6014501904,5689838.080884553,1375328.5425658196,5689844.771426097,7.000167926874813,3535,3691.012503986353,35,20,250,250,1375320.6961235893,5689808.548373829,323.2454942391307
588022,2500,2500,2500,2500.0,2500,643,641.88,598.6,678.6,1,45.432298,12.354748,4.76,170126,10370000,8,1375324.2562392151,5689836.653206236,1375323.0796764146,5689842.357599721,5.824466075248465,3535,3691.012503986353,35,20,250,250,1375320.5626303947,5689801.037301361,330.76283131445933
592394,234,2500,2500,2500.0,234,647,642.41,598.68,678.68,1,45.432306,12.354679,3.96,170126,10370500,9,1375316.5751943504,5689837.922253616,1375316.6211714295,5689837.548241176,0.3768278086959376,3535,3691.012503986353,35,20,250,250,1375321.330371426,5689793.575292062,338.28016838978795
596759,2500,2500,2500,2500.0,2500,641,641.61,598.75,678.75,1,45.43228,12.354683,3.83,170126,10370900,9,1375317.0204723135,5689833.797850286,1375317.0900401692,5689833.580107322,0.2285862742647201,3535,3691.012503986353,35,20,250,250,1375323.7110888732,5689786.482721322,345.79750546511656
601118,2500,278,2500,298.0,278,642,641.3,598.82,678.82,1,45.432246,12.35468,4.44,170126,10371300,9,1375316.6865138412,5689828.404402641,1375317.6794684676,5689828.620066057,1.0161051123366522,3535,3691.012503986353,35,20,250,250,1375325.090991808,5689779.093132281,353.31484254044517
605413,2500,2500,2500,2500.0,2500,640,641.06,598.86,678.86,1,45.432221,12.354698,2.89,170126,10371800,9,1375318.6902646755,5689824.438634388,1375318.316407804,5689824.672971283,0.4412286717648803,3535,3691.012503986353,35,20,250,250,1375326.521290991,5689771.713676651,360.83217961577384
609796,2500,2500,2500,2500.0,2500,639,641.27,598.92,678.92,1,45.432232,12.3547,1.76,170126,10372200,9,1375318.912903657,5689826.183572204,1375318.1276109212,5689825.654715073,0.9467705875365092,3535,3691.012503986353,35,20,250,250,1375329.9543101068,5689765.241518579,368.34951669110245
614135,2500,2500,2500,2500.0,2500,641,641.25,598.98,678.98,1,45.432216,12.354694,6.06,170126,10372600,9,1375318.2449867122,5689823.645480948,1375318.505204687,5689823.691227492,0.2642085171560591,3535,3691.012503986353,35,20,250,250,1375333.7694942763,5689758.790153971,375.86685376643106
618527,2500,2500,2500,2500.0,2500,638,640.88,599.03,679.03,1,45.432167,12.354701,5.52,170126,10373100,9,1375319.024223148,5689815.872580957,1375319.9496811216,5689815.825126913,0.926673808504515,3535,3691.012503986353,35,20,250,250,1375335.862510063,5689751.576929724,383.3841908417597
622909,2500,2500,2500,403.0,403,638,641.32,599.08,679.08,1,45.432166,12.354703,0.0,170126,10373500,9,1375319.2468621293,5689815.713950414,1375319.9496811216,5689815.825126913,0.7115579736923711,3535,3691.012503986353,35,20,250,250,1375338.3328510735,5689744.520109168,390.9015279170883
627368,2500,2500,2500,2500.0,2500,641,641.12,599.14,679.14,1,45.432124,12.354712,3.78,170126,10374000,9,1375320.2487375464,5689809.051470197,1375320.6810533877,5689808.879918267,0.4651097193846214,3535,3691.012503986353,35,20,250,250,1375340.974500769,5689737.519394261,398.4188649924169
631742,2500,2500,2500,356.0,356,644,640.97,599.18,679.18,1,45.432101,12.354704,0.0,170126,10374400,9,1375319.35818162,5689805.402971226,1375320.61253279,5689804.884432024,1.3573060676309088,3535,3691.012503986353,35,20,250,250,1375342.7681523303,5689730.219241042,405.9362020677455
636153,2500,2500,2500,2500.0,2500,641,641.76,599.23,679.23,1,45.432072,12.354706,3.37,170126,10374800,9,1375319.5808206017,5689800.802692034,1375320.5688182092,5689800.888793812,0.991742299539111,3535,3691.012503986353,35,20,250,250,1375343.0804802263,5689722.868103495,413.4535391430742
640543,2500,2500,2500,2500.0,2500,639,641.37,599.28,679.28,1,45.432032,12.354718,3.0,170126,10375300,9,1375320.916654491,5689794.457483234,1375321.0955816742,5689794.925333134,0.5008976600206899,3535,3691.012503986353,35,20,250,250,1375345.829089087,5689715.898855113,420.9708762184028
644820,2500,2500,2500,2500.0,2500,641,641.72,599.34,679.34,1,45.431999,12.354735,3.2,170126,10375700,9,1375322.8090858348,5689789.222689359,1375322.7446951298,5689789.194484487,0.0702970675497124,3535,3691.012503986353,35,20,250,250,1375344.9718499586,5689708.48756876,428.4882132937314
649284,2500,2500,2500,2500.0,2500,640,640.95,599.38,679.38,1,45.431964,12.354746,3.41,170126,10380100,9,1375324.0336002335,5689783.670638596,1375324.2840691684,5689783.426826416,0.3495412229193188,3535,3691.012503986353,35,20,250,250,1375344.9338710704,5689700.992635357,436.00555036906
653606,2500,2500,2500,2500.0,2500,644,642.3,599.44,679.44,1,45.431916,12.354762,4.06,170126,10380600,9,1375325.8147120862,5689776.056403146,1375325.7331316746,5689775.561363014,0.5017171469960502,3535,3691.012503986353,35,20,250,250,1375346.094788865,5689693.647356438,443.52288744438863
657984,2500,2500,2500,2500.0,2500,642,641.85,599.5,679.5,1,45.431877,12.354776,5.54,170126,10381000,9,1375327.3731849573,5689769.869841611,1375326.9408323092,5689769.685893612,0.4698570832505864,3535,3691.012503986353,35,20,250,250,1375349.200136029,5689686.839233608,451.04022451971724
662449,2500,2500,2500,2500.0,2500,640,642.47,599.55,679.55,1,45.431873,12.354778,0.0,170126,10381500,9,1375327.5958239387,5689769.235322722,1375327.2113942518,5689768.7388616055,0.6279011264531872,3535,3691.012503986353,35,20,250,250,1375351.4599432258,5689679.692540745,458.5575615950459
666854,87,2500,2500,2500.0,87,644,642.43,599.61,679.61,1,45.431863,12.354783,1.8,170126,10381900,9,1375328.1524213927,5689767.649025694,1375327.8359222128,5689767.958201654,0.4424494384466346,3535,3691.012503986353,35,20,250,250,1375353.7343096866,5689672.559135804,466.0748986703745
671246,2500,2500,2500,2500.0,2500,642,642.56,599.68,679.68,1,45.431841,12.354796,0.0,170126,10382300,9,1375329.599574773,5689764.15917322,1375330.2483096498,5689764.774578129,0.8941924522427395,3535,3691.012503986353,35,20,250,250,1375356.2083766453,5689665.688343563,473.59223574570314
675627,2500,2500,2500,2500.0,2500,641,642.7,599.76,679.76,1,45.431808,12.354808,3.89,170126,10382800,9,1375330.9354086628,5689758.924397061,1375332.9116634426,5689760.544545634,2.5554773240405257,3535,3691.012503986353,35,20,250,250,1375356.7508340876,5689658.286385802,481.10957282103175
679973,2500,2500,2500,2500.0,2500,639,642.21,599.83,679.83,1,45.431807,12.354815,0.0,170126,10383200,9,1375331.7146450984,5689758.765767529,1375333.444334201,5689759.698539135,1.9651685071193168,3535,3691.012503986353,35,20,250,250,1375358.331765235,5689650.992897963,488.62690989636036
684417,2500,2500,2500,2500.0,2500,642,642.1,599.89,679.89,1,45.431818,12.354821,1.83,170126,10383700,9,1375332.382562043,5689760.510692543,1375332.9116634426,5689760.544545634,0.5301832917935755,3535,3691.012503986353,35,20,250,250,1375359.4932888842,5689643.597008317,496.144246971689
688795,2500,2500,2500,2500.0,2500,643,642.19,599.93,679.93,1,45.431802,12.354831,0.0,170126,10384100,9,1375333.495756951,5689757.972619906,1375334.0959394793,5689757.810818361,0.6216098513652146,3535,3691.012503986353,35,20,250,250,1375360.2215161833,5689636.14101595,503.6615840470176
693193,2500,2500,2500,2500.0,2500,642,642.25,599.99,679.99,1,45.431781,12.35484,0.85,170126,10384500,9,1375334.497632368,5689754.641400662,1375335.0412486354,5689754.964633112,0.6324538422970364,3535,3691.012503986353,35,20,250,250,1375359.9890329388,5689628.74968419,511.17892112234625
697522,2500,2500,2500,2500.0,2500,638,641.25,600.04,680.04,1,45.431729,12.354861,3.93,170126,10385000,9,1375336.8353416747,5689746.392672631,1375337.4675354017,5689746.329405573,0.6353515790463404,3535,3691.012503986353,35,20,250,250,1375360.484535391,5689621.492512741,518.6962581976749
701885,2500,2500,2500,2500.0,2500,641,642.12,600.08,680.08,1,45.431707,12.35488,0.0,170126,10385400,9,1375338.9504119998,5689742.902828446,1375339.1928957868,5689742.721833859,0.3025845790698325,3535,3691.012503986353,35,20,250,250,1375359.711341729,5689614.053918836,526.2135952730034
706266,2500,2500,2500,2500.0,2500,643,642.63,600.13,680.13,1,45.431648,12.354901,3.65,170126,10385900,9,1375341.2881213063,5689733.543707568,1375341.789551039,5689734.14275743,0.7812122076658291,3535,3691.012503986353,35,20,250,250,1375358.8403841853,5689606.608023782,533.7309323483321
710605,2500,2500,2500,2500.0,2500,638,642.46,600.19,680.19,1,45.431605,12.354914,2.82,170126,10390300,9,1375342.735274687,5689726.722659533,1375342.8972441335,5689726.331800067,0.4230900894872636,3535,3691.012503986353,35,20,250,250,1375362.2022395276,5689599.884313099,541.2482694236608
715009,2500,2500,2500,2500.0,2500,643,643.19,600.26,680.26,1,45.431558,12.354924,3.98,170126,10390700,9,1375343.8484695947,5689719.267101347,1375344.306353971,5689719.659549667,0.6030537166144742,3535,3691.012503986353,35,20,250,250,1375366.3692875146,5689593.641539216,548.7656064989893
719516,2500,2500,2500,2500.0,2500,640,642.76,600.32,680.32,1,45.431539,12.354944,0.0,170126,10391200,9,1375346.0748594103,5689716.253154056,1375345.8257525263,5689715.982269129,0.3680120698150452,3535,3691.012503986353,35,20,250,250,1375369.5129180672,5689586.858035938,556.282943574318
723924,2500,2500,2500,2500.0,2500,643,643.38,600.39,680.39,1,45.431499,12.354932,4.74,170126,10391600,9,1375344.7390255209,5689709.908005181,1375345.1134484925,5689710.079918718,0.4120034293274425,3535,3691.012503986353,35,20,250,250,1375373.6290706105,5689580.622512826,563.8002806496465
728287,2500,2500,2500,62.0,62,643,643.41,600.47,680.47,1,45.43145,12.354933,2.35,170126,10392100,9,1375344.8503450118,5689702.135203934,1375344.9338710704,5689702.114534795,0.0860454285239935,3535,3691.012503986353,35,20,250,250,1375375.8598705616,5689573.459982053,571.3176177249752
732687,2500,2500,2500,386.0,386,637,643.1,600.54,680.54,1,45.431402,12.35494,4.06,170126,10392500,9,1375345.6295814472,5689694.521037829,1375345.984894702,5689694.279247876,0.429778885362406,3535,3691.012503986353,35,20,250,250,1375377.1611098535,5689566.090150154,578.8349548003039
737053,2500,2500,2500,2500.0,2500,640,642.52,600.59,680.59,1,45.431366,12.35496,0.0,170126,10392900,9,1375347.8559712633,5689688.810417499,1375348.2340123784,5689688.77148091,0.380040975097095,3535,3691.012503986353,35,20,250,250,1375377.2356493915,5689558.5970290275,586.3522918756324
741378,2500,2500,2500,2500.0,2500,644,643.69,600.65,680.65,1,45.431337,12.354978,3.17,170126,10393400,9,1375349.8597220974,5689684.210198216,1375349.8334271768,5689684.074062005,0.1386524104309157,3535,3691.012503986353,35,20,250,250,1375374.7246767906,5689551.637637468,593.8696289509611
745790,2500,2500,2500,2500.0,2500,643,643.46,600.72,680.72,1,45.431281,12.355007,3.57,170126,10393800,9,1375353.0879873305,5689675.327022842,1375353.001814228,5689675.66847151,0.352154789975706,3535,3691.012503986353,35,20,250,250,1375372.6532103927,5689544.723949363,601.3869660262897
750137,2500,2500,2500,2500.0,2500,641,643.76,600.8,680.8,1,45.431238,12.355021,0.0,170126,10394200,9,1375354.6464602018,5689668.506019162,1375354.8446343932,5689668.018423623,0.5263291930062002,3535,3691.012503986353,35,20,250,250,1375374.12547273,5689537.410665238,608.9043031016183
754531,2500,2500,2500,2500.0,2500,641,642.78,600.86,680.86,1,45.431224,12.355034,0.0,170126,10394700,9,1375356.093613582,5689666.285228388,1375355.9537380554,5689666.354768131,0.1562079982522138,3535,3691.012503986353,35,20,250,250,1375374.8680224395,5689529.930453234,616.4216401769469
758914,2500,2500,2500,445.0,445,650,644.06,600.91,680.91,1,45.431205,12.355039,0.0,170126,10395100,9,1375356.6502110355,5689663.271298931,1375356.8790244104,5689663.508738326,0.3297469132354625,3535,3691.012503986353,35,20,250,250,1375376.8200040055,5689522.783406975,623.9389772522755
763321,2500,2500,2500,2500.0,2500,644,644.35,600.99,680.99,1,45.431142,12.35505,4.65,170126,10395600,9,1375357.8747254347,5689653.277750627,1375357.409830769,5689653.591076913,0.5606250188249379,3535,3691.012503986353,35,20,250,250,1375378.1597112892,5689515.5717960615,631.4563143276042
767653,2500,2500,2500,425.0,425,643,644.43,601.07,681.07,1,45.431121,12.355058,0.0,170126,10400000,9,1375358.7652813608,5689649.946570338,1375358.6601058475,5689649.795270413,0.184264906535543,3535,3691.012503986353,35,20,250,250,1375379.53589869,5689508.220636359,638.9736514029328
771976,2500,2500,2500,2500.0,2500,644,643.86,601.13,681.13,1,45.431103,12.355059,0.0,170126,10400400,9,1375358.8766008518,5689647.091273936,1375359.2212578987,5689646.861480547,0.4142384359197978,3535,3691.012503986353,35,20,250,250,1375381.2650775635,5689500.90487959,646.4909884782614
776286,2500,1169,2500,2500.0,1169,652,644.85,601.21,681.21,1,45.431046,12.355066,3.96,170126,10400900,9,1375359.6558372874,5689638.049507996,1375360.2254747848,5689637.922567591,0.5836100966305173,3535,3691.012503986353,35,20,250,250,1375383.7533044724,5689493.837442844,654.00832555359
780657,325,2500,2500,2500.0,325,650,644.31,601.28,681.28,1,45.431025,12.355064,0.0,170126,10401300,9,1375359.4331983058,5689634.718333373,1375360.072259724,5689634.946964277,0.6787279180586095,3535,3691.012503986353,35,20,250,250,1375386.6823596216,5689486.914221582,661.5256626289187
785014,2500,2500,2500,2500.0,2500,642,643.76,601.35,681.35,1,45.431002,12.355065,2.98,170126,10401700,9,1375359.5445177965,5689631.069905446,1375359.5039017978,5689630.988999821,0.0905283350713297,3535,3691.012503986353,35,20,250,250,1375389.6649761293,5689480.013911018,669.0429997042472
789275,2500,2500,2500,2500.0,2500,640,644.51,601.42,681.42,1,45.430956,12.355081,1.74,170126,10402200,9,1375361.3256296492,5689623.773054052,1375361.1999677736,5689624.235003541,0.4787360832826006,3535,3691.012503986353,35,20,250,250,1375390.5698219559,5689472.627989751,676.5603367795759
793613,2500,2500,2500,2500.0,2500,643,644.85,601.5,681.5,1,45.430925,12.355067,3.11,170126,10402600,9,1375359.767156778,5689618.855614076,1375359.9381958633,5689619.398211218,0.568916538064159,3535,3691.012503986353,35,20,250,250,1375391.611954934,5689465.198616686,684.0776738549046
797940,2500,2500,2500,2500.0,2500,645,645.61,601.6,681.6,1,45.430906,12.355065,0.0,170126,10403000,9,1375359.5445177965,5689615.841700587,1375359.7953506366,5689616.40616825,0.6176899353110442,3535,3691.012503986353,35,20,250,250,1375391.085461549,5689457.812615578,691.5950109302331
802349,2500,2500,2500,2500.0,2500,642,645.18,601.69,681.69,1,45.430897,12.355067,0.0,170126,10403500,9,1375359.767156778,5689614.414057709,1375359.7239866685,5689614.407977139,0.0435962349767406,3535,3691.012503986353,35,20,250,250,1375390.6008984577,5689450.41056141,699.1123480055618
806796,2500,675,2500,2500.0,675,653,646.29,601.77,681.77,1,45.43087,12.355062,4.11,170126,10403900,9,1375359.210559324,5689610.131130442,1375359.3119954288,5689610.43491262,0.3202700346478476,3535,3691.012503986353,35,20,250,250,1375393.4489122496,5689443.550654947,706.6296850808903
811161,708,2500,2500,2500.0,708,649,646.1,601.87,681.87,1,45.430859,12.355065,0.0,170126,10404300,9,1375359.5445177965,5689608.386234737,1375359.038793727,5689608.454200283,0.5102706632773886,3535,3691.012503986353,35,20,250,250,1375398.4726992396,5689438.104180286,714.147022156219
815518,2500,2500,2500,198.0,198,649,645.19,601.95,681.95,1,45.430811,12.355085,3.0,170126,10404800,9,1375361.7709076123,5689600.772148361,1375361.579403923,5689601.129984309,0.4058573992040616,3535,3691.012503986353,35,20,250,250,1375403.652421027,5689432.923479571,721.6643592315477
819989,2500,2500,2500,2500.0,2500,646,644.8,602.02,682.02,1,45.430797,12.355101,2.91,170126,10405200,9,1375363.552019465,5689598.551374388,1375362.9676367836,5689598.475463939,0.5892923846464396,3535,3691.012503986353,35,20,250,250,1375409.3967936945,5689428.260788187,729.1816963068762
824336,2500,2500,2500,2500.0,2500,645,644.53,602.07,682.07,1,45.430748,12.355138,3.67,170126,10405700,9,1375367.6708406245,5689590.778669821,1375367.7172830668,5689590.884879315,0.115919614833611,3535,3691.012503986353,35,20,250,250,1375412.7895812967,5689421.592695987,736.6990333822049
828753,2500,2500,2500,2500.0,2500,647,644.29,602.13,682.13,1,45.430726,12.355152,0.0,170126,10410100,9,1375369.2293134956,5689587.288886292,1375369.2454446391,5689587.196835614,0.0934534169002809,3535,3691.012503986353,35,20,250,250,1375416.5521748504,5689415.095409152,744.2163704575335
833153,2500,2500,2500,2500.0,2500,641,644.02,602.18,682.18,1,45.430698,12.355179,3.43,170126,10410500,9,1375372.2349397468,5689582.847345585,1375372.3428374035,5689583.273471446,0.4395738317380438,3535,3691.012503986353,35,20,250,250,1375420.9934570894,5689409.046503753,751.7337075328621
837508,2500,2500,2500,2500.0,2500,643,644.36,602.23,682.23,1,45.430641,12.355211,3.35,170126,10411000,9,1375375.7971634525,5689573.805644527,1375375.7334429573,5689573.913014303,0.1248541960961032,3535,3691.012503986353,35,20,250,250,1375425.714248868,5689403.205851632,759.2510446081907
841806,2500,2500,2500,2500.0,2500,646,643.88,602.27,682.27,1,45.430607,12.355222,0.0,170126,10411400,9,1375377.021677851,5689568.412353506,1375376.9959087688,5689568.07256317,0.3407660750944222,3535,3691.012503986353,35,20,250,250,1375430.108543616,5689397.117876445,766.7683816835194
846192,2500,2500,2500,2500.0,2500,643,643.7,602.3,682.3,1,45.430574,12.355226,0.0,170126,10411900,9,1375377.4669558145,5689563.1776918005,1375377.4110251076,5689563.091167105,0.1030279906001333,3535,3691.012503986353,35,20,250,250,1375434.6217496165,5689391.155572672,774.285718758848
850616,2500,2500,2500,2500.0,2500,644,643.71,602.34,682.34,1,45.430556,12.355228,1.69,170126,10412300,9,1375377.689594796,5689560.322423069,1375377.351366102,5689560.101346264,0.4040712847639716,3535,3691.012503986353,35,20,250,250,1375439.6688340856,5689385.688570816,781.8030558341766
854971,2500,2500,2500,2500.0,2500,638,643.27,602.37,682.37,1,45.430523,12.355233,2.44,170126,10412700,9,1375378.2461922497,5689555.087766092,1375376.9728947862,5689556.13407346,1.648042941635906,3535,3691.012503986353,35,20,250,250,1375443.5068980183,5689379.231887078,789.3203929095052
859274,2500,470,2500,2500.0,470,642,642.57,602.38,682.38,1,45.430454,12.355249,3.67,170126,10413200,9,1375380.027304103,5689544.142584121,1375373.1327966517,5689543.353702908,6.939493249673376,3535,3691.012503986353,35,20,250,250,1375447.8460285517,5689373.094489024,796.8377299848338
863591,2500,2500,2500,2500.0,2500,639,642.35,602.39,682.39,1,45.430425,12.355253,0.0,170126,10413600,9,1375380.4725820655,5689539.542439171,1375374.0316966854,5689538.473460411,6.528990739027878,3535,3691.012503986353,35,20,250,250,1375451.9424545127,5689366.79441485,804.3550670601625
868038,2500,2500,2500,2500.0,2500,645,642.85,602.39,682.39,1,45.430402,12.355258,0.0,170126,10414000,9,1375381.0291795195,5689535.89405003,1375374.2953075897,5689535.485870163,6.746231686960661,3535,3691.012503986353,35,20,250,250,1375455.9502540794,5689360.454392708,811.872404135491
872445,2500,2500,2500,2500.0,2500,642,641.6,602.37,682.37,1,45.43033,12.355264,2.67,170126,10414500,9,1375381.6970964645,5689524.473015371,1375376.7740724809,5689522.878803218,5.174715212636462,3535,3691.012503986353,35,20,250,250,1375460.6452562902,5689354.5960545875,819.3897412108197
876854,2500,2500,2500,2500.0,2500,642,641.53,602.36,682.36,1,45.430284,12.355277,0.0,170126,10414900,9,1375383.1442498446,5689517.176250855,1375378.1597112892,5689517.196615939,4.984580157513808,3535,3691.012503986353,35,20,250,250,1375465.1945628922,5689348.633132593,826.9070782861484
881178,2500,2500,2500,2500.0,2500,640,640.61,602.33,682.33,1,45.430222,12.355294,4.0,170126,10415400,9,1375385.0366811885,5689507.3414907,1375379.9625731087,5689506.415475358,5.157914037497158,3535,3691.012503986353,35,20,250,250,1375469.6884101827,5689342.627252325,834.4244153614769
885787,2500,2500,2500,2500.0,2500,638,640.42,602.3,682.3,1,45.430158,12.355307,3.52,170126,10415800,9,1375386.4838345684,5689497.189491548,1375382.9028312548,5689495.847652268,3.824149236846997,3535,3691.012503986353,35,20,250,250,1375473.5123119708,5689336.169698891,841.9417524368056
