place_id,place_titl,avg_sentim,review_cou,lat,lng,x_3857,y_3857
ChIJz56n2y-vfkcR7Cq-ilchV-4,Osteria ai Schiavoni,-0.086166666666667,"6",45.433787500000001,12.346613100000001,1374418.683313560904935,5690072.937066841870546
ChIJz5zERzqufkcRfL2aIhSYXoI,Poste Vecie,0.948960000000000,"10",45.439635699999997,12.333593100000000,1372969.303543432382867,5691000.714922161772847
ChIJz93Vo8exfkcRjaZHHDKfs1Q,Zanze XVI,0.869428571428571,"7",45.438842700000002,12.321287399999999,1371599.439285577507690,5690874.905135275796056
ChIJz9iqFrixfkcRK5g8t1KreiE,Supermercato Coop,0.518160000000000,"5",45.439554000000001,12.317910100000001,1371223.479969321517274,5690987.753100754693151
ChIJzQCiNNuxfkcRJ2ZM6z6ySdM,Splendid Star San Marco Square and the Splendid Star Bridge of Sighs,0.453114285714286,"14",45.435530200000002,12.338492900000000,1373514.746784421615303,5690349.394720988348126
ChIJzd8MM8-xfkcRFb6YXUV-TrU,Osteria Do Torri,0.935187500000000,"8",45.434613700000000,12.324164600000000,1371919.727724487660453,5690204.002344352193177
ChIJycDbDC6xfkcRufkQ1BtnGBo,Parrucchiere New Jolly Style (S. Marco),0.528112500000000,"8",45.436391399999998,12.334542500000000,1373074.990267991553992,5690486.016528940759599
ChIJvaxBqrixfkcR-xYpFYe_oHY,Flying Tiger Copenhagen,0.392937500000000,"8",45.440929599999997,12.320927500000000,1371559.375400841236115,5691205.996503164991736
ChIJvwqUPC2vfkcRzY-C6CQzj08,Frutta e verdura,-0.021183333333333,"6",45.426901800000003,12.361380000000000,1376062.527102156076580,5688980.690000893548131
ChIJw2lDew2xfkcR-0navO9PXeI,Bacaro Risorto Cannaregio,0.859557142857143,"7",45.440404299999997,12.337121300000000,1373362.060970849357545,5691122.655326117761433
ChIJw6N8XhSxfkcR5Bqhww9G0_w,OVS,0.041000000000000,"6",45.435686400000002,12.335668099999999,1373200.291486828355119,5690374.174322821199894
ChIJw9zQZMexfkcRIeWOgVng8Lg,Relaxation & Coffee,0.895200000000000,"10",45.441321500000001,12.321479699999999,1371620.846023657126352,5691268.173683376982808
ChIJr46aRdexfkcRAKuGmkazWWE,CrÃ©dit Agricole Italia,-0.034471428571429,"7",45.435782000000003,12.334505999999999,1373070.927106577437371,5690389.340361363254488
ChIJwYVjMOWvfkcRQw-vFzvW4sY,Banca Mediolanum | Ufficio dei Consulenti Finanziari,0.170000000000000,"2",45.438463100000000,12.338974199999999,1373568.324855339946225,5690814.682059785351157
ChIJw_DAkAGufkcRHbnlLZg0csk,UniCredit,0.000000000000000,"7",45.435295300000000,12.324867299999999,1371997.951930668437853,5690312.130263241007924
ChIJwbEhVNexfkcR39GWqvYqRaQ,BNL,-0.050575000000000,"4",45.434764399999999,12.336495400000000,1373292.386101561831310,5690227.909035562537611
ChIJwbj2QzexfkcRXZphggpJEMw,Salone Dalla Bella a?? Venezia,0.845775000000000,"8",45.436723000000001,12.338716000000000,1373539.582162817241624,5690538.622509350068867
ChIJx46UB9yxfkcRj7gPA7J6pWU,Osteria da Alex,0.784387500000000,"16",45.439726000000000,12.337812899999999,1373439.049530681921169,5691015.041167660616338
ChIJxQaTrIexfkcRDDHNF4pbCN8,Fabris Ricami,0.018500000000000,"6",45.436025299999997,12.337672000000000,1373423.364614429185167,5690427.937728073447943
ChIJl9478tCxfkcRczwcxNeyI9E,Luca La Fenice Di Bernardini Luca & C.,0.333400000000000,"6",45.434351800000002,12.334162100000000,1373032.644333693897352,5690162.455300298519433
ChIJlSJN4ZmxfkcRkG0vxm3qe2E,Dolce Vita Venezia,0.900225000000000,"8",45.435903699999997,12.325444100000000,1372062.161012958269566,5690408.646955967880785
ChIJlTjWubqxfkcR4vm8a41PlKg,Prodotti tipici Eredi di Scarpa Franco s.a.s,0.763337500000000,"8",45.432643800000001,12.332397300000000,1372836.187696341890842,5689891.507943457923830
ChIJlWHWBtyxfkcRqijQhh9K53Y,Trattoria Tre Spiedi,0.964715384615385,"13",45.439679900000002,12.337455500000001,1373399.263944672653452,5691007.727322963997722
ChIJlYIMP8KxfkcRHcslK4IM_JU,Despar Teatro Italia,0.774325000000000,"8",45.444076899999999,12.329495900000000,1372513.205325753893703,5691705.345872895792127
ChIJlZsR09mxfkcRMouI1NBKwiM,Ristorante Marciana,0.570137500000000,"8",45.435138199999997,12.339393500000000,1373615.001117829699069,5690287.208058138377964
ChIJm8B2RGqxfkcRA2kb1NqlzH0,Euronet ATM,-0.041066666666667,"6",45.440500399999998,12.325075999999999,1372021.184308397118002,5691137.901959759183228
ChIJmQGzMdCxfkcRtibrWd0o3ak,Nonno Bepi,0.645120000000000,"5",45.433763999999996,12.330545300000001,1372630.023999392753467,5690069.209142811596394
ChIJmR3s1I6xfkcRKrw-i_18E2A,LiÃ² Concept Store - Fabbricante Ottico s.r.l.,0.260540000000000,"5",45.436489100000003,12.335671400000001,1373200.658841148484498,5690501.515906606800854
ChIJmyhBZNyxfkcRwajuYZtXgOo,Trattoria Pizzeria Casa Mia,0.901950000000000,"6",45.440683900000003,12.336346600000001,1373275.821761331753805,5691167.015010803006589
ChIJmzP-dgCxfkcRAkXgvX7wi4c,Animal House Pet Store,0.685725000000000,"8",45.441021499999998,12.336620999999999,1373306.367829605238512,5691220.576925899833441
ChIJn-W51NmxfkcRNc89FDreM28,Ristorante Trattoria Sempione,0.551116666666667,"6",45.434957500000003,12.339451900000000,1373621.502176092006266,5690258.542055698111653
ChIJjfZZCduxfkcRQQa1htt5Bos,Caff¨¨ Vergnano 1882,0.808780000000000,"20",45.438690100000002,12.335534000000001,1373185.363543113227934,5690850.695283312350512
ChIJk0f4HcGxfkcRIq1C1uUCbKY,Forexchange Lista di Spagna,-0.305200000000000,"8",45.442694899999999,12.324293800000000,1371934.110202698502690,5691486.074870576150715
ChIJk5Mhw8CxfkcRvu6iZx2GRUs,ATM,-0.553633333333333,"3",45.437179200000003,12.330368800000000,1372610.376109267817810,5690610.995898332446814
ChIJk6c3ZACxfkcRp7rWdKSxBCs,ATM,-0.309728571428571,"7",45.434776800000002,12.332987500000000,1372901.888459807960317,5690229.876145047135651
ChIJk6wEa8KxfkcRl1BLpKYLM7A,Venezia FC Store | SS Apostoli,0.339262500000000,"8",45.440423500000001,12.336479900000000,1373290.660649454453960,5691125.701477693393826
ChIJkQ4Rx9uxfkcRI2T64nfpw_U,VERSACE T Galleria Veneice Store,0.155887500000000,"8",45.438211799999998,12.336408799999999,1373282.745833658846095,5690774.813845183700323
ChIJn1BnVCGufkcRQ936zEj4iJI,Intesa Sanpaolo S.p.A.,-0.044937500000000,"8",45.431764700000002,12.351791800000001,1374995.173560532042757,5689752.055740866810083
ChIJkSzmv1-1fkcRzmA8nlIfujA,Five Guys Santa Lucia Station,0.369500000000000,"8",45.441719700000000,12.321075300000000,1371575.828421580372378,5691331.350837044417858
ChIJkTNffsCxfkcR91etjysvsMQ,Ricci & Capricci,0.200075000000000,"8",45.443508100000003,12.321403600000000,1371612.374610407743603,5691615.098228168673813
ChIJkTQIMdmxfkcReu3Dix8pCSk,Trattoria Dai Peochi,-0.456800000000000,"2",45.442782100000002,12.332079700000000,1372800.832626065704972,5691499.910045675933361
ChIJka7tdpWxfkcRRJDdiS3-sYk,Torrefazione Cannaregio,0.942675000000000,"8",45.445728400000000,12.327885000000000,1372333.880758035229519,5691967.383352316915989
ChIJkdLDIkOxfkcRn6QauoU8Qg4,Spicy Puppa,0.912316666666667,"6",45.440637799999998,12.337097600000000,1373359.422698917565867,5691159.701041934080422
ChIJkdPdzNGxfkcR6jGx-foE_UE,Campo Santo Stefano,0.831342857142857,"7",45.433329200000003,12.330539099999999,1372629.333818549755961,5690000.234896553680301
ChIJkf4YWuqxfkcRY8GO-t1nw84,Maccorp Italiana Spa,0.340000000000000,"1",45.445971600000000,12.320648400000000,1371528.306130960816517,5692005.971657012589276
ChIJkyUz19CxfkcR9G_HOYw1fu4,Lamanna Venice Apartment near St. Mark's Square,-0.492450000000000,"2",45.433931100000002,12.332786400000000,1372879.502110209548846,5690095.717095923610032
ChIJpwcaStixfkcRuZ-9z9F_CF8,Palazzo Soranzo,0.209625000000000,"8",45.437809100000003,12.330341600000001,1372607.348219118081033,5690710.926710370928049
ChIJpwifHtCxfkcR5WrUIZoix5s,Alimentari De Rossi Paolo,0.714100000000000,"6",45.434439300000001,12.329818899999999,1372549.161521280417219,5690176.336020944640040
ChIJpzPuZFaxfkcRaMv5GutoGpo,Carmagnola Head,0.266033333333333,"6",45.434202700000000,12.339428099999999,1373618.852772210957482,5690138.802601896226406
ChIJq6UHkjSxfkcRlhiVQZySClM,Bailo Supermercati,0.554760000000000,"5",45.439738300000002,12.337244099999999,1373375.731004318688065,5691016.992584936320782
ChIJq6rWOdexfkcRf4EwoRS2zq0,Stone Island,0.743985714285714,"7",45.433716099999998,12.336694000000000,1373314.494152433238924,5690061.610527998767793
ChIJqRc9Y1exfkcRngCDA_R66r0,RaniSa Tara Palace,0.000000000000000,"3",45.438493700000002,12.330351200000001,1372608.416886229766533,5690819.536697328090668
ChIJqTF_4MKxfkcRnhMdZiCYtl0,Esportazione Takeaway Pizza (Halal),0.337300000000000,"8",45.442809400000002,12.332082200000000,1372801.110924792941660,5691504.241475302726030
ChIJqYokZwCxfkcRB6Awkw2QXrY,trattoria Poste vecie,0.636000000000000,"1",45.439200000000000,12.333463999999999,1372954.932197170797735,5690931.590713205747306
ChIJq_t62QixfkcRKQN7NSyKNvQ,Supermercato Coop,0.240057142857143,"7",45.442110200000002,12.333144700000000,1372919.387883760733530,5691393.306766094639897
ChIJqcs2AV6xfkcR7rly0S0skfQ,Ristorante Al Mercante,0.929657142857143,"7",45.436057300000002,12.338941400000000,1373564.673576042056084,5690433.014253956265748
ChIJqzZkRzGufkcRiabs3CYIiBk,Giardini della Biennale,0.899850000000000,"8",45.428772199999997,12.358080599999999,1375695.239574232604355,5689277.369808105751872
ChIJqzo0lMaxfkcRhwRo4Wp1DqU,Trefanti,0.816875000000000,"8",45.439711799999998,12.324920799999999,1372003.907523425761610,5691012.788312474265695
ChIJr0jY-mCxfkcR1ryGjqR11Sg,Panini e Vini da Babbo,0.896061538461538,"13",45.433872200000003,12.324171099999999,1371920.451301178196445,5690086.373469740152359
ChIJr18EQdCxfkcR0Z_-pCW8Mqc,Maneki Neko,0.683233333333333,"6",45.434200799999999,12.331657999999999,1372753.889196798205376,5690138.501192997209728
ChIJr24y6dCxfkcRbc8Jjuw7yQk,Taverna La Fenice,0.749125000000000,"16",45.433855999999999,12.333468000000000,1372955.377475134329870,5690083.803577662445605
ChIJoQ5z1OKxfkcRDjYGWnOknUs,Venice Duck Store - The Original,0.804928571428571,"7",45.440798800000003,12.335227000000000,1373151.188459439435974,5691185.244429934769869
ChIJn4dIRTmxfkcRLAwDMBZSFy8,Essenza Zen Parrucchieri,0.409850000000000,"6",45.438935899999997,12.340138400000001,1373697.923006521770731,5690889.691263175569475
ChIJnQ0dHMmxfkcR4MwKa6C217I,Palazzo Foscarini,0.936814285714286,"7",45.434018000000002,12.321680000000001,1371643.143317662877962,5690109.502531645819545
ChIJncoJaVixfkcRurjMBgZ90xs,TUDAY CONAD,0.561471428571429,"7",45.428471600000002,12.331167799999999,1372699.320382411358878,5689229.688461787067354
ChIJnfh-QKyxfkcR4nRlnMX3dBg,CONAD CITY,0.653440000000000,"5",45.434023000000003,12.324045600000000,1371906.480705083580688,5690110.295710410922766
ChIJo7Gd6SWufkcR69KQsc33ux4,Trattoria Pizzeria da Paolo,0.457283333333333,"12",45.434577699999998,12.349671799999999,1374759.176240050233901,5690198.291399030946195
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,0.968700000000000,"6",45.432769000000000,12.324265000000000,1371930.904201363679022,5689911.368677288293839
ChIJoZ7wD8SxfkcRnG6X0BnuTho,Trattoria Alla Ferrata,0.933214285714286,"7",45.440291100000003,12.325270800000000,1372042.869345203507692,5691104.695745192468166
ChIJp3E4MI-xfkcRMke-YEst-2g,Crai SanMarco Supermarket,0.076740000000000,"5",45.434830900000001,12.337617500000000,1373417.297702180920169,5690238.458458420820534
ChIJp8qkZs-xfkcRhQyan0VkUgA,Al Vecio Forno,0.965533333333334,"6",45.435808000000002,12.326259200000001,1372152.897529903799295,5690393.465020639821887
ChIJpRrqE9ixfkcR0jtQYBcvoqo,Antica Osteria Ai Tre Leoni,0.971783333333333,"12",45.435584499999997,12.341794300000000,1373882.256951326504350,5690358.008876971900463
ChIJpUMA4-mxfkcRvU3XkrASUiM,Trattoria Misericordia,0.964300000000000,"8",45.444243000000000,12.332769600000001,1372877.631942764157429,5691731.700006906874478
ChIJpUqC2NCxfkcR9hina6HP1l4,Deutsche Bank,-0.054450000000000,"6",45.436192200000001,12.335015600000000,1373127.655519085936248,5690454.415015030652285
ChIJpVrcEduxfkcRakLUKxMDp6E,Giuman Veronica,0.109216666666667,"6",45.437991500000003,12.334169200000000,1373033.434702078346163,5690739.863861207850277
ChIJpaT56J2xfkcRx709ltd-AwM,Delicious,0.177940000000000,"5",45.445364800000000,12.329172200000000,1372477.171206584433094,5691909.691608383320272
ChIJ8TjRP9mxfkcRP3vgrThqqfw,Art Studio Acconciature Giulio,0.621137500000000,"8",45.438188199999999,12.338455900000000,1373510.627963261911646,5690771.069764114916325
ChIJ8UI-5bKxfkcRLOPPLdISCws,Luggage Storage St Mark's Square 24/7 - Radical Storage,0.084512500000000,"8",45.434120200000002,12.334539200000000,1373074.622913671890274,5690125.715119577012956
ChIJ8XDj8TCufkcRJGwKLaDr_5M,Trattoria Dai Tosi,0.517880000000000,"5",45.431220600000003,12.357246399999999,1375602.376855012960732,5689665.745893568731844
ChIJ8c4ZRNuxfkcRBJ6LsHdv7XM,Farini,0.879033333333333,"12",45.439129100000002,12.334205100000000,1373037.431071798084304,5690920.342412968166173
ChIJ8dgmsdixfkcRDo9ch-rzKsM,Osteria Alla Staffa,0.948983333333333,"6",45.438392000000000,12.342812700000000,1373995.624720749910921,5690803.402176839299500
ChIJ8evwH0ivfkcRPqmIR7VYEwo,Il Porticciolo,0.672525000000000,"8",45.426407900000001,12.341498600000000,1373849.339777898509055,5688902.350026503205299
ChIJ8xpbLNixfkcRjC-xmqQ2cqM,Trattoria Ai Leoncini,0.924850000000000,"8",45.435237000000001,12.339684600000000,1373647.406221599783748,5690302.881594690494239
ChIJ8zDTVRqxfkcR8cJ1UqMXQEM,ZURICHMAKEUPANDHAIR,0.246612500000000,"8",45.435656199999997,12.318602600000000,1371300.568716695765033,5690369.383382929489017
ChIJ90HGZdyxfkcRr2fcXGrHxIM,Taverna al Remer,0.920075000000000,"8",45.439402800000003,12.336444400000000,1373286.708807531278580,5690963.765054827556014
ChIJ874TlM2xfkcRURx51s9br00,Truccatrice a venezia sara venice sole lagunare,0.400214285714286,"7",45.438483499999997,12.339031900000000,1373574.747989958617836,5690817.918484521098435
ChIJ9QINYMOxfkcR6hH0Shnsxbo,Ca' Ve Caff¨¨ S.r.l.,0.940750000000000,"8",45.440480000000001,12.331049999999999,1372686.206946396036074,5691134.665419332683086
ChIJ9S2czduxfkcRTmOXhLOne9A,CrÃ©dit Agricole Italia,0.136785714285714,"7",45.437479000000003,12.336918000000001,1373339.429718371015042,5690658.557685629464686
ChIJ9SuaEXGxfkcRdwM6ljh9unk,TRATTORIA AL POGGIO,0.876642857142857,"7",45.443700300000003,12.325996099999999,1372123.609371876111254,5691645.593199021182954
ChIJ9TxT0sixfkcRSu2E-V89JJw,The Caffe Rosso,0.492525000000000,"16",45.434504900000000,12.323559100000001,1371852.323772812727839,5690186.742609626613557
ChIJ9Vm_qtyxfkcRdOAUnO0tYRI,Nomination Italy Store Venezia,0.845125000000000,"8",45.436439999999997,12.335521000000000,1373183.916389733087271,5690493.726553780958056
ChIJ9WhZuDCxfkcRuamB_hLk1NY,Texhair Venezia,0.917683333333333,"6",45.441195200000003,12.337219500000000,1373372.992544845445082,5691248.135417633689940
ChIJ9YFLCwCxfkcR3ddyifUm9HM,Starbucks - Venezia Rialto,0.462050000000000,"16",45.437287800000000,12.336584000000000,1373302.249008446000516,5690628.224722046405077
ChIJ9bBst9uxfkcRXzZCblFS4_M,DI luca,0.000000000000000,"3",45.438014899999999,12.335936200000001,1373230.136242310283706,5690743.576199827715755
ChIJ9d7HNtexfkcR0hzPtTFWAo4,"Ristorante ""Dallo Zio"" San Marco",0.932042857142857,"7",45.435553499999997,12.338746000000000,1373542.921747541055083,5690353.091033681295812
ChIJ7Sym6tixfkcRS9s7MPlSBfw,ATM (Euronet),0.000000000000000,"3",45.437976599999999,12.342321600000000,1373940.955718821613118,5690737.500022459775209
ChIJ6WGrZNexfkcRdz6PR9hSIZg,Caff¨¨ Lavena,0.649712500000000,"16",45.434523599999999,12.338501600000001,1373515.715263991151005,5690189.709124163724482
ChIJ6WhJ69CxfkcR7Ye0C7m1Jto,The Merchant Of Venice,0.892137500000000,"8",45.434091000000002,12.334096000000001,1373025.286115352297202,5690121.082948600873351
ChIJ6f-9T9qxfkcRnA0o_f8LfSQ,Supermercato Despar Rialto,0.748533333333333,"6",45.436966499999997,12.335071100000000,1373133.833750824909657,5690577.252248506993055
ChIJ6wxsY8axfkcRGY5RD644dR8,Ca' de le Colonnette - Saint Mark's Square,-0.191200000000000,"3",45.435182800000000,12.337325000000000,1373384.736751123797148,5690294.283355654217303
ChIJ6yHgwLixfkcRx9UiMxQnVs0,Station Garden,-0.026514285714286,"7",45.440791900000001,12.318652800000001,1371306.156955133890733,5691184.149711810052395
ChIJ72z9TyOufkcRfMNTrKRC1T0,Ristorante - Pizzeria da Roberto,0.852242857142857,"7",45.435018300000003,12.342379200000000,1373947.367721491027623,5690268.187274827621877
ChIJ73ef9TaufkcRBJMLBznitp4,Trattoria Da Mario,0.501233333333333,"6",45.428836699999998,12.361561099999999,1376082.687061938690022,5689287.600868598558009
ChIJ75inZtixfkcRj_rA0Q5efss,Trattoria Agli Artisti,0.953041666666667,"12",45.436473300000003,12.342095300000000,1373915.764118055114523,5690499.009352412074804
ChIJ7STNhsaxfkcROoyvAzMAU1A,Rio T¨¦ra de la Maddelena,0.000000000000000,"1",45.443517399999998,12.330840200000001,1372662.852117227623239,5691616.573788881301880
ChIJ9wejcJWxfkcRVsZ54M2dJUA,Trattoria Alla Fontana,0.547216666666667,"6",45.444564600000000,12.324124800000000,1371915.297208754578605,5691782.726654308848083
ChIJ7UEXXTCufkcRdPJ-681QOiA,Trattoria alla Rampa,0.956200000000000,"6",45.432394700000003,12.355579499999999,1375416.818395809503272,5689851.992828512564301
ChIJ7X-GKRexfkcRx7ca9m10OoU,Trattoria Pizzeria San Zulian,0.595266666666667,"6",45.435993900000000,12.338979000000000,1373568.859188895905390,5690422.956389846280217
ChIJ7eLrdpWxfkcRXzu8qn2v3GY,Trattoria Da Gigio,0.924642857142857,"7",45.443666499999999,12.327126399999999,1372249.433792319381610,5691640.230392247438431
ChIJ7fgaSa-vfkcRaKoYQt-57Yc,TRATTORIA GARIBALDI,0.945060000000000,"10",45.432379400000002,12.353393499999999,1375173.473988935351372,5689849.565771737135947
ChIJ7ze9UtexfkcRmYR7tyOG714,Venice Tours,0.631762500000000,"8",45.434752000000003,12.336771000000001,1373323.065753224305809,5690225.941926509141922
ChIJ83pQfNexfkcRiJk_jXu8IMw,Palesa Gallery,0.487214285714286,"7",45.434704500000002,12.338910400000000,1373561.222671827534214,5690218.406633733771741
ChIJDXW9lr2vfkcRXiUK8GgOKVc,Park Giardini Marinaressa,0.606914285714286,"7",45.430901800000001,12.354052599999999,1375246.844665317097679,5689615.175467216409743
ChIJC1woG5WxfkcRNPEkno7jC30,MS FASHION Parrucchiere Estetica,0.830971428571429,"7",45.437870699999998,12.333484500000001,1372957.214246732415631,5690720.699334181845188
ChIJC5Nv-c6xfkcRSN1wy2n769c,Giardini di Ca' Rezzonico,0.530250000000000,"8",45.433586800000000,12.325755900000001,1372096.870430187555030,5690041.099059253931046
ChIJC9bavOOxfkcRQ1E-5SEBVZw,Ristorante Wist¨¨ria,0.161725000000000,"4",45.435772800000002,12.326691800000001,1372201.054341620998457,5690387.880866996943951
ChIJCQ7qZgCxfkcRlbTHDgHEEOA,Parchetto di Sacca Fisola,0.000000000000000,"1",45.427457300000000,12.315125699999999,1370913.521979156648740,5689068.801481524482369
ChIJCSxus6KvfkcRo8GudHNdLgQ,trattoria a Venezia,0.333550000000000,"2",45.434525299999997,12.346928100000000,1374453.748953160597011,5690189.978807352483273
ChIJCYDhhN6xfkcRYmJSF2HgGsU,Trattoria Cea,0.950271428571429,"7",45.440917800000001,12.339830800000000,1373663.681131153833121,5691204.124372260645032
ChIJCyqRDTCufkcRRl6tW0Q_Ogw,Caff¨¨ La Serra,0.694216666666667,"12",45.430785600000000,12.355385999999999,1375395.278074341127649,5689596.743030274286866
ChIJDSpovNOxfkcRFQ9KM9XzE9o,L'arte di Casanova,0.364685714285714,"7",45.443372699999998,12.324973500000000,1372009.774060590891168,5691593.615361022762954
ChIJDeEqc9-xfkcRwVCON7ZVEas,Ospedale SS. Giovanni e Paolo Pronto Soccorso,0.284012500000000,"8",45.440739999999998,12.344555300000000,1374189.610065406421199,5691175.915531953796744
ChIJVTmzYtyxfkcRtyqrogxLZEk,Trattoria Da Gianni,0.927500000000000,"8",45.440527500000002,12.335822600000000,1373217.490348156075925,5691142.201483408920467
ChIJDwrqGduxfkcR_ducPG9wXTY,La Cantina Enoteca,0.124980000000000,"5",45.438292599999997,12.333515200000001,1372960.631755099631846,5690787.632575280033052
ChIJDxfGMoqxfkcRTAlVaovUJNs,RistoPub Rossini,0.955000000000000,"7",45.435139700000001,12.333087799999999,1372913.053804734721780,5690287.446016484871507
ChIJE1SUTcGxfkcRV6uPsqrHtM4,Trattoria-Pizzeria All'Anfora,0.967971428571429,"7",45.441001900000003,12.325405099999999,1372057.819552816916257,5691217.467279887758195
ChIJE69fW8ixfkcRHjkrAqgo0h4,Punto Immagine,0.537957142857143,"7",45.435211799999998,12.320393200000000,1371499.897396910469979,5690298.883888429030776
ChIJAd9wCjGxfkcRuwntZ1IOBos,La Mascaretta,0.701200000000000,"6",45.436529499999999,12.325931900000000,1372116.462660567136481,5690507.925073687918484
ChIJA42cYdexfkcRLcdNrF4HC2A,Ristorante Ai Dogi Veneziani,-0.026650000000000,"8",45.434735400000001,12.338169100000000,1373478.701533302431926,5690223.308539261110127
ChIJA9tf5O2xfkcRwmk91TVz0wI,Trattoria San Polo,0.887441666666667,"12",45.437313400000001,12.330464900000001,1372621.073912332998589,5690632.286033385433257
ChIJAQBQz8CxfkcR4qyIvcYaZt0,Supermercato Despar Cannaregio (ex Brek),0.566916666666667,"6",45.441884000000002,12.322847700000001,1371773.131087062414736,5691357.418285794556141
ChIJAWjNYqixfkcRFr-55wnppe4,Claire's,0.174550000000000,"8",45.441820700000001,12.332978700000000,1372900.908848288934678,5691347.375248772092164
ChIJAYrmAtqxfkcRcn-5TVq_z34,Bistrot de Venise,0.800900000000000,"8",45.435568900000000,12.336487399999999,1373291.495545635232702,5690355.534090978093445
ChIJA_xkDjCufkcRVszfhzMNfoc,Bar Mio,0.376025000000000,"8",45.432552100000002,12.355179200000000,1375372.257203645072877,5689876.961411570198834
ChIJAcPbGcGxfkcRM93r37RUrP4,Trattoria Alle Lanternine,0.587453846153846,"13",45.442893200000000,12.332493899999999,1372846.941159152425826,5691517.537232084199786
ChIJ6THq-5mxfkcRWtP4HQOYbXM,Nonna Bruna,0.945516666666667,"12",45.435692500000002,12.325800200000000,1372101.801883629523218,5690375.142029533162713
ChIJAxIOEQCxfkcRHrR-jNA3CxM,Trattoria da Michele,0.881087500000000,"8",45.443648500000002,12.326482499999999,1372177.755172197706997,5691637.374460957944393
ChIJAy5F1S-ufkcReQqjg_LgAwo,Giardini della Marinaressa,0.884671428571429,"7",45.431460299999998,12.352596800000001,1375084.785750620765612,5689703.769077920354903
ChIJB37pH9exfkcRDt3AyCFLs00,Gucci - Venezia,0.831612500000000,"8",45.432875099999997,12.335144000000000,1373141.948941703652963,5689928.199573271907866
ChIJBRIbDPWxfkcRTXyHjS-4gs8,da Aldo,0.438400000000000,"7",45.439449300000000,12.329953300000000,1372564.122860843082890,5690971.142324010841548
ChIJBchrhcGxfkcRKvtKrsFGLUQ,Flying Tiger Copenhagen,0.486814285714286,"7",45.443802499999997,12.327325300000000,1372271.575239038560539,5691661.808569222688675
ChIJBd_r7NyxfkcRlyNJ3mJUl6w,Trattoria Il Vagone,0.959012500000000,"8",45.441899599999999,12.322017300000001,1371680.691381907556206,5691359.893348781391978
ChIJBdfMVjCufkcR2KNvuW0YIgY,Trattoria Ai Tosi Grandi,0.787125000000000,"8",45.431180599999998,12.356668800000000,1375538.078717130469158,5689659.400780486874282
ChIJ1RJuVPCxfkcREhdHIabY_4M,Pizzeria Trattoria Conca D'Oro,0.625780000000000,"10",45.435141100000003,12.341305100000000,1373827.799456429900602,5690287.668110947124660
ChIJ0aMhWsKxfkcR5qtwuNrNGDw,Trattoria Della Maddalena,0.619900000000000,"7",45.443565100000001,12.330599299999999,1372636.035251895431429,5691624.141991205513477
ChIJ0c1CtrmxfkcRZvnl2JFuud4,Intesa Sanpaolo S.p.A.,0.197600000000000,"7",45.437298200000001,12.319633100000001,1371415.283451958326623,5690629.874629556201398
ChIJ0dfPyNqxfkcRz_yyx14rh2k,Salone Bler,0.570525000000000,"8",45.438239199999998,12.329757600000001,1372542.337636494776234,5690779.160788726992905
ChIJ0ebQM9ixfkcRDTR5teRWxMo,All'Angelo Art Caf¨¦,0.953866666666667,"6",45.435726099999997,12.339912999999999,1373672.831593296723440,5690380.472350350581110
ChIJ0ed3xcCxfkcRSHOr-COJ2ZA,Trattoria Bella Venezia,0.805750000000000,"8",45.441933599999999,12.323019100000000,1371792.211247784318402,5691365.287719203159213
ChIJ109SJcexfkcRfPSXe81iqg8,ATM MPS,-0.035133333333333,"3",45.440702000000002,12.322690600000000,1371755.642795058898628,5691169.886657480150461
ChIJ11kFLYCxfkcRqjcZbi2KDZ8,PONTE Maschere Veneziane,0.365125000000000,"8",45.436407099999997,12.339871499999999,1373668.211834428831935,5690488.507215250283480
ChIJz1L6P8WxfkcRlCCH5hyhlGs,Trattoria Al Campanile,0.653962500000000,"8",45.436987600000002,12.329670600000000,1372532.652840795926750,5690580.599638270214200
ChIJ15jpdpWxfkcRnfeEMJqB0vw,Ballarin Paolo E C. S.n.c. Alimentari,0.079337500000000,"8",45.443907899999999,12.328603500000000,1372413.863812170457095,5691678.531692158430815
ChIJ0aFM2dCxfkcRwJXerh4XVQc,FERRAGAMO Venice Store,0.640871428571429,"7",45.432899900000002,12.335295000000000,1373158.758184813428670,5689932.133660969324410
ChIJ20nF8DCufkcRig79nN4RFr0,Il Bello Delle Donne - Parrucchiera,0.131371428571429,"7",45.431127300000000,12.356908499999999,1375564.761999073904008,5689650.945924295112491
ChIJ26JlZ1KxfkcRa8Nxp_AIzXQ,Alba Veneta SRL store,0.034937500000000,"8",45.438409200000002,12.333876200000001,1373000.818091276101768,5690806.130923590622842
ChIJ26PwhSmufkcRtjkpQFLjG5k,St. George the Greater Lighthouse,-0.029062500000000,"8",45.430180800000002,12.343197600000000,1374038.471592756453902,5689500.806139926426113
ChIJ2TXtcKCxfkcRm4n6tj9AKTE,Venezia FC Store | Rialto,0.175900000000000,"8",45.437049399999999,12.336045800000001,1373242.336858501192182,5690590.403848662041128
ChIJ2U8lAQCxfkcRR7a2THw35UU,Grand Salon Diva,0.193920000000000,"5",45.446208400000003,12.329451700000000,1372508.285004261182621,5692043.544639858417213
