place_id,place_titl,avg_sentim,review_cou,lat,lng,geometry,x_3857,y_3857,fid,place_id_2,place_ti_1,latitude,longitude,resident,tourist,total_revi,resident_r,tourist_ra
ChIJRYJmKtqxfkcR3h-L56zQ18o,Ristorante da Mario alla Fava,0.305500000000000,"4",45.437206000000003,12.337281000000001,POINT (12.337280999999999 45.437205999999996),1373379.838693529134616,5690615.247575505636632,251,ChIJRYJmKtqxfkcR3h-L56zQ18o,Ristorante da Mario alla Fava,45.437206000000003,12.337281000000001,"4","12","16",0.250000000000000,0.750000000000000
ChIJR_1cWNexfkcR2XWwEQtEKVA,Caf¨? Venezia,-0.254300000000000,"8",45.435053400000001,12.337523400000000,POINT (12.3375234 45.4350534),1373406.822538097156212,5690273.755489947274327,252,ChIJR_1cWNexfkcR2XWwEQtEKVA,Caf¨? Venezia,45.435053400000001,12.337523400000000,"8","8","16",0.500000000000000,0.500000000000000
ChIJRf6ilsexfkcR4Rj0vhtVtxI,Giardini Papadopoli,0.505750000000000,"2",45.438298300000000,12.320654500000000,POINT (12.3206545 45.4382983),1371528.985179854556918,5690788.536867574788630,253,ChIJRf6ilsexfkcR4Rj0vhtVtxI,Giardini Papadopoli,45.438298300000000,12.320654500000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJSap6otmxfkcREEKsJmwKNgY,Cantina Canaletto S.R.L.,0.906700000000000,"1",45.436796600000001,12.338916500000000,POINT (12.3389165 45.4367966),1373561.901720721507445,5690550.298667550086975,257,ChIJSap6otmxfkcREEKsJmwKNgY,Cantina Canaletto S.R.L.,45.436796600000001,12.338916500000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJUfx0iauxfkcRIjpdmRIteOs,L.G.R Flagship Store Venezia,0.000000000000000,"1",45.435446200000001,12.338452999999999,POINT (12.338453 45.4354462),1373510.305136738577858,5690336.068971155211329,265,ChIJUfx0iauxfkcRIjpdmRIteOs,L.G.R Flagship Store Venezia,45.435446200000001,12.338452999999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJV-PrrtixfkcRdIL-t7XP96k,Trattoria Bandierette,0.912850000000000,"2",45.438661900000000,12.343610300000000,POINT (12.3436103 45.4386619),1374084.413146606879309,5690846.221385986544192,266,ChIJV-PrrtixfkcRdIL-t7XP96k,Trattoria Bandierette,45.438661900000000,12.343610300000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJW17o1M6xfkcRZXpignb2aWE,Ristorante Dallo Zio Santa Margherita,0.973400000000000,"1",45.433836700000001,12.323783900000000,POINT (12.323783899999999 45.4338367),1371877.348394343163818,5690080.741917075589299,270,ChIJW17o1M6xfkcRZXpignb2aWE,Ristorante Dallo Zio Santa Margherita,45.433836700000001,12.323783900000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJW5Is2tmxfkcRVox5WQxcXSw,UniCredit,-0.088950000000000,"2",45.434954300000001,12.338674599999999,POINT (12.3386746 45.4349543),1373534.973535898374394,5690258.034412873908877,272,ChIJW5Is2tmxfkcRVox5WQxcXSw,UniCredit,45.434954300000001,12.338674599999999,"2","6","8",0.250000000000000,0.750000000000000
ChIJW9rQENqxfkcRN7vDMpQjRMQ,Allianz Venezia Centro Storico,0.000000000000000,"1",45.435958800000002,12.335873100000001,POINT (12.335873099999999 45.435958799999995),1373223.111982441274449,5690417.388081926852465,273,ChIJW9rQENqxfkcRN7vDMpQjRMQ,Allianz Venezia Centro Storico,45.435958800000002,12.335873100000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJXVfGHACxfkcRZMDpSM-xppo,Trattoria Ai Botteri,-0.001150000000000,"2",45.439572400000003,12.332825200000000,POINT (12.3328252 45.439572399999996),1372883.821306452155113,5690990.672285333275795,286,ChIJXVfGHACxfkcRZMDpSM-xppo,Trattoria Ai Botteri,45.439572400000003,12.332825200000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJXximjS-xfkcRYzL-q5sK2Uc,e???e??1 Nails Venezia e???e??1,0.950900000000000,"1",45.441000199999998,12.336540599999999,POINT (12.3365406 45.4410002),1373297.417742545483634,5691217.197565740905702,287,ChIJXximjS-xfkcRYzL-q5sK2Uc,e???e??1 Nails Venezia e???e??1,45.441000199999998,12.336540599999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJYQuk5MOxfkcR5OlqXel1QnM,Pizzeria fantasia,-0.306033333333333,"3",45.436262999999997,12.320110000000000,POINT (12.32011 45.436263),1371468.371717117493972,5690465.646865630522370,289,ChIJYQuk5MOxfkcR5OlqXel1QnM,Pizzeria fantasia,45.436262999999997,12.320110000000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJZ3MTxtmxfkcRBj8O024av2I,Fonderia Artistica Valese,0.764400000000000,"2",45.435308700000000,12.338069900000001,POINT (12.338069899999999 45.4353087),1373467.658639816101640,5690314.256030606105924,294,ChIJZ3MTxtmxfkcRBj8O024av2I,Fonderia Artistica Valese,45.435308700000000,12.338069900000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJZ5wDtMGxfkcR7AqGm21ZwYI,Gam Gam Goodies,0.854584615384615,"13",45.444405099999997,12.325367300000000,POINT (12.3253673 45.4444051),1372053.611676065251231,5691757.419558682478964,296,ChIJZ5wDtMGxfkcR7AqGm21ZwYI,Gam Gam Goodies,45.444405099999997,12.325367300000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJZVKC3e-xfkcRX41yN-IsSrU,POKE a pu¨¤,0.641000000000000,"2",45.435431899999998,12.335285400000000,POINT (12.3352854 45.4354319),1373157.689517701743171,5690333.800422861240804,297,ChIJZVKC3e-xfkcRX41yN-IsSrU,POKE a pu¨¤,45.435431899999998,12.335285400000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJZeQ1un2xfkcRNH4qPvwAiZs,Bialetti,0.449625000000000,"8",45.436485800000000,12.335777000000000,POINT (12.335777 45.4364858),1373212.414179375860840,5690500.992385734803975,298,ChIJZeQ1un2xfkcRNH4qPvwAiZs,Bialetti,45.436485800000000,12.335777000000000,"8","8","16",0.500000000000000,0.500000000000000
ChIJZxKM0fexfkcRM4GhYMtPqz8,12oz,0.908066666666667,"6",45.441081500000003,12.334365699999999,POINT (12.3343657 45.441081499999996),1373055.308982019079849,5691230.096257150173187,299,ChIJZxKM0fexfkcRM4GhYMtPqz8,12oz,45.441081500000003,12.334365699999999,"6","10","16",0.375000000000000,0.625000000000000
ChIJ_1sIlcaxfkcRoCg9GfYmL6o,Conad,0.307550000000000,"4",45.439881300000003,12.324616799999999,POINT (12.3246168 45.439881299999996),1371970.066398224560544,5691039.679825115948915,302,ChIJ_1sIlcaxfkcRoCg9GfYmL6o,Conad,45.439881300000003,12.324616799999999,"4","4","8",0.500000000000000,0.500000000000000
ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),0.793500000000000,"4",45.431212299999999,12.356652100000000,POINT (12.3566521 45.4312123),1375536.219681634567678,5689664.429282234050333,305,ChIJ_Qc7CUKvfkcRG_u6p4XTkxY,Trattoria Dai Fioi (Venezia Biennale),45.431212299999999,12.356652100000000,"4","12","16",0.250000000000000,0.750000000000000
ChIJ_____y-7fkcRjp7YvX0KzIg,Swarovski Store Venezia,0.963000000000000,"1",45.437159700000002,12.336598400000000,POINT (12.3365984 45.437159699999995),1373303.852009113412350,5690607.902328524738550,310,ChIJ_____y-7fkcRjp7YvX0KzIg,Swarovski Store Venezia,45.437159700000002,12.336598400000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJ__n6NtexfkcR07WqlXS5enA,San Marco square suite,0.990300000000000,"1",45.433680199999998,12.336390600000000,POINT (12.3363906 45.4336802),1373280.719818926416337,5690055.915536990389228,311,ChIJ__n6NtexfkcR07WqlXS5enA,San Marco square suite,45.433680199999998,12.336390600000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJaQ4b4yWufkcRBD__9QvA8c4,Trattoria Al Vecio Portal Laguna e Oltre,0.318866666666667,"3",45.434118499999997,12.347843900000001,POINT (12.347843899999999 45.4341185),1374555.695342829218134,5690125.445438323542476,317,ChIJaQ4b4yWufkcRBD__9QvA8c4,Trattoria Al Vecio Portal Laguna e Oltre,45.434118499999997,12.347843900000001,"3","5","8",0.375000000000000,0.625000000000000
ChIJaRylF92xfkcRhnBbKdBPPOI,Vini da Gigio,0.991900000000000,"1",45.441986200000002,12.333755800000000,POINT (12.333755799999999 45.441986199999995),1372987.415224584518000,5691373.633133964613080,318,ChIJaRylF92xfkcRhnBbKdBPPOI,Vini da Gigio,45.441986200000002,12.333755800000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJaSb0QtuxfkcRhcjNEiAIlYM,Trattoria Antica Torre,0.975100000000000,"1",45.439151600000002,12.333544399999999,POINT (12.3335444 45.439151599999995),1372963.882284230785444,5690923.912041272968054,319,ChIJaSb0QtuxfkcRhcjNEiAIlYM,Trattoria Antica Torre,45.439151600000002,12.333544399999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJaTrFFtqxfkcRMOOvoNuWdxk,Ostaria A La Campana,0.750250000000000,"8",45.436111099999998,12.335833299999999,POINT (12.3358333 45.4361111),1373218.681466707494110,5690441.549169586040080,321,ChIJaTrFFtqxfkcRMOOvoNuWdxk,Ostaria A La Campana,45.436111099999998,12.335833299999999,"8","8","16",0.500000000000000,0.500000000000000
ChIJaY6LaNKxfkcRCS3ILBTAWWs,La Bottega Del Gusto Snc,0.940750000000000,"2",45.435903300000000,12.325163800000000,POINT (12.325163799999999 45.4359033),1372030.958159688627347,5690408.583499548956752,322,ChIJaY6LaNKxfkcRCS3ILBTAWWs,La Bottega Del Gusto Snc,45.435903300000000,12.325163800000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJabgg9sWxfkcRuMtUubUcDHk,Parrucchiere New Jolly Style - San Polo,-0.131000000000000,"2",45.436264399999999,12.325611100000000,POINT (12.3256111 45.4362644),1372080.751367920543998,5690465.868964512832463,324,ChIJabgg9sWxfkcRuMtUubUcDHk,Parrucchiere New Jolly Style - San Polo,45.436264399999999,12.325611100000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJacRQuieufkcRX1B3z1zJAhY,Trattoria da Remigio,0.885800000000000,"1",45.435654800000002,12.345063800000000,POINT (12.3450638 45.435654799999995),1374246.216026474721730,5690369.161286441609263,325,ChIJacRQuieufkcRX1B3z1zJAhY,Trattoria da Remigio,45.435654800000002,12.345063800000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJb-uRbACvfkcRO4K-Wdti2eQ,Bacarandino Bistrot,0.737600000000000,"1",45.435086599999998,12.347533800000001,POINT (12.347533799999999 45.4350866),1374521.175168734276667,5690279.022294896654785,328,ChIJb-uRbACvfkcRO4K-Wdti2eQ,Bacarandino Bistrot,45.435086599999998,12.347533800000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJb6_r1tCxfkcRxSO4Rg2v_Q8,BVLGARI Venice Store,-0.296000000000000,"1",45.433357299999997,12.336531300000001,POINT (12.336531299999999 45.4333573),1373296.382471281336620,5690004.692507720552385,331,ChIJb6_r1tCxfkcRxSO4Rg2v_Q8,BVLGARI Venice Store,45.433357299999997,12.336531300000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJb7t-a8-xfkcRXPD2HxP6ztQ,La Casa Di Loto,0.940200000000000,"1",45.435390400000003,12.326045199999999,POINT (12.3260452 45.435390399999996),1372129.075158873805776,5690327.216876875609159,332,ChIJb7t-a8-xfkcRXPD2HxP6ztQ,La Casa Di Loto,45.435390400000003,12.326045199999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJbU3sdpWxfkcRA5YX6LhhAZ8,Trattoria da Mimmo,0.974700000000000,"2",45.443815899999997,12.327565500000000,POINT (12.327565499999999 45.4438159),1372298.314180726883933,5691663.934657122939825,333,ChIJbU3sdpWxfkcRA5YX6LhhAZ8,Trattoria da Mimmo,45.443815899999997,12.327565500000000,"2","14","16",0.125000000000000,0.875000000000000
ChIJc2rTEACxfkcR_CzHFrzshtU,Moro Cafe,0.948233333333333,"12",45.431938400000000,12.329721200000000,POINT (12.3297212 45.4319384),1372538.285607029916719,5689779.609712216071784,335,ChIJc2rTEACxfkcR_CzHFrzshtU,Moro Cafe,45.431938400000000,12.329721200000000,"12","20","32",0.375000000000000,0.625000000000000
ChIJcZdwNwyvfkcRp1Vr837WVNM,Giardini Napoleonici,0.640300000000000,"2",45.430083000000003,12.355323900000000,POINT (12.3553239 45.430082999999996),1375388.365133963059634,5689485.292632192373276,341,ChIJcZdwNwyvfkcRp1Vr837WVNM,Giardini Napoleonici,45.430083000000003,12.355323900000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJcez3aGSxfkcRXq36muA9vrQ,USATA by MarcoPolo,0.340000000000000,"1",45.433863299999999,12.322911599999999,POINT (12.3229116 45.4338633),1371780.244402524083853,5690084.961615359410644,342,ChIJcez3aGSxfkcRXq36muA9vrQ,USATA by MarcoPolo,45.433863299999999,12.322911599999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJd9XzdQCxfkcRiCs-rbwACRY,ALAM STORE,0.000000000000000,"1",45.442382799999997,12.308479699999999,POINT (12.3084797 45.4423828),1370173.692643344635144,5691436.557177131995559,346,ChIJd9XzdQCxfkcRiCs-rbwACRY,ALAM STORE,45.442382799999997,12.308479699999999,"1","4","5",0.200000000000000,0.800000000000000
ChIJdQaKbtuxfkcRXCDnSwvWAZ0,Trattoria Rialto Novo,0.940133333333333,"6",45.438384999999997,12.334886500000000,POINT (12.3348865 45.438385),1373113.284172824816778,5690802.291640608571470,347,ChIJdQaKbtuxfkcRXCDnSwvWAZ0,Trattoria Rialto Novo,45.438384999999997,12.334886500000000,"6","10","16",0.375000000000000,0.625000000000000
ChIJe9TiZdexfkcRbBTs1D2xSYY,Alajmo S.p.A.,-0.098925000000000,"8",45.434318699999999,12.338062400000000,POINT (12.3380624 45.4343187),1373466.823743634857237,5690157.204427583143115,350,ChIJe9TiZdexfkcRbBTs1D2xSYY,Alajmo S.p.A.,45.434318699999999,12.338062400000000,"8","8","16",0.500000000000000,0.500000000000000
ChIJeRPKr02xfkcRYceaOpL8S3Q,Nana Nail,0.000000000000000,"1",45.439033500000001,12.318357000000001,POINT (12.318356999999999 45.4390335),1371273.228649757103994,5690905.175474797375500,351,ChIJeRPKr02xfkcRYceaOpL8S3Q,Nana Nail,45.439033500000001,12.318357000000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJeWFfstCxfkcRjFUpqkCiYrc,Da Cherubino,0.933250000000000,"4",45.434426199999997,12.335807200000000,POINT (12.3358072 45.4344262),1373215.776027997955680,5690174.257877397350967,354,ChIJeWFfstCxfkcRjFUpqkCiYrc,Da Cherubino,45.434426199999997,12.335807200000000,"4","12","16",0.250000000000000,0.750000000000000
ChIJeyRsG9KxfkcR9jpSGhYrUP8,Parrucchiera Monica,0.000000000000000,"1",45.430688500000002,12.329231300000000,POINT (12.3292313 45.430688499999995),1372483.750188490143046,5689581.340394776314497,357,ChIJeyRsG9KxfkcR9jpSGhYrUP8,Parrucchiera Monica,45.430688500000002,12.329231300000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJf3vZsCeufkcR-hNEnaG0fRc,Trattoria da Denis,0.967700000000000,"1",45.435644300000000,12.345819900000000,POINT (12.345819899999999 45.4356443),1374330.384693463565782,5690367.495562949217856,358,ChIJf3vZsCeufkcR-hNEnaG0fRc,Trattoria da Denis,45.435644300000000,12.345819900000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJfTGsbW-xfkcR9fcNaXdiXKc,Venice Duck Store - The Original,0.967800000000000,"1",45.437793800000001,12.337203700000000,POINT (12.3372037 45.4377938),1373371.233696890762076,5690708.499420719221234,360,ChIJfTGsbW-xfkcR9fcNaXdiXKc,Venice Duck Store - The Original,45.437793800000001,12.337203700000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJfaN4FMSxfkcRL57fL05B6Zc,Stationary Store Venice Campo San Giacomo,0.000000000000000,"1",45.439750300000000,12.327576000000001,POINT (12.327575999999999 45.4397503),1372299.483035380253568,5691018.896407076157629,361,ChIJfaN4FMSxfkcRL57fL05B6Zc,Stationary Store Venice Campo San Giacomo,45.439750300000000,12.327576000000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJg76B-tqxfkcRMS0WgmN8htM,"Stefano e Claudia Parrucchieri - Hairdressing Salon, Hairdresser Venice, Parrucchiere Centro Storico",0.742950000000000,"2",45.437116500000002,12.333613500000000,POINT (12.3336135 45.437116499999995),1372971.574461044510826,5690601.048885374329984,367,ChIJg76B-tqxfkcRMS0WgmN8htM,"Stefano e Claudia Parrucchieri - Hairdressing Salon, Hairdresser Venice, Parrucchiere Centro Storico",45.437116500000002,12.333613500000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJgSMI-7exfkcR3B7nnpiROBM,Trattoria Alle Burchielle,0.949200000000000,"1",45.436901200000001,12.319554300000000,POINT (12.3195543 45.4369012),1371406.511476083891466,5690566.892799021676183,370,ChIJgSMI-7exfkcR3B7nnpiROBM,Trattoria Alle Burchielle,45.436901200000001,12.319554300000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJgZv3SACxfkcRKrmSRs2HXN8,Patria de la campana,-0.296000000000000,"1",45.436043200000000,12.335748600000001,POINT (12.335748599999999 45.4360432),1373209.252705837367103,5690430.777409384027123,372,ChIJgZv3SACxfkcRKrmSRs2HXN8,Patria de la campana,45.436043200000000,12.335748600000001,"1","1","2",0.500000000000000,0.500000000000000
ChIJg_bgvS-ufkcRs6s7NP-hKCM,Tratoria-Pizzeria Sottoprova,0.839800000000000,"1",45.432145599999998,12.351546200000000,POINT (12.3515462 45.4321456),1374967.833493593148887,5689812.477887974120677,373,ChIJg_bgvS-ufkcRs6s7NP-hKCM,Tratoria-Pizzeria Sottoprova,45.432145599999998,12.351546200000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJgba9G9KxfkcROZAGilD2dxM,Trattoria ai Cugnai dal 1911,0.988900000000000,"2",45.430663199999998,12.329396200000000,POINT (12.3293962 45.4306632),1372502.106772522209212,5689577.327148064039648,375,ChIJgba9G9KxfkcROZAGilD2dxM,Trattoria ai Cugnai dal 1911,45.430663199999998,12.329396200000000,"2","14","16",0.125000000000000,0.875000000000000
ChIJgdJEZZWxfkcROxJdN-UdpCo,Parrucchiera Stefania Di Fassan Stefania,0.000000000000000,"1",45.447038900000003,12.320511399999999,POINT (12.3205114 45.447038899999995),1371513.055360721889883,5692175.321064924821258,376,ChIJgdJEZZWxfkcROxJdN-UdpCo,Parrucchiera Stefania Di Fassan Stefania,45.447038900000003,12.320511399999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJgxfQEduxfkcRGbPbDICznyY,Caff¨¨ del Doge,0.902950000000000,"16",45.438314900000002,12.334282600000000,POINT (12.3342826 45.438314899999995),1373046.058332334505394,5690791.170421100221574,377,ChIJgxfQEduxfkcRGbPbDICznyY,Caff¨¨ del Doge,45.438314900000002,12.334282600000000,"16","16","32",0.500000000000000,0.500000000000000
ChIJh42nfdexfkcRyfkhs18FD4c,Exchange,0.915000000000000,"1",45.433567400000001,12.337138299999999,POINT (12.3371383 45.4335674),1373363.953402192564681,5690038.021549822762609,378,ChIJh42nfdexfkcRyfkhs18FD4c,Exchange,45.433567400000001,12.337138299999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJh99wf8-xfkcReHhAJO0x94g,Crai,-0.076550000000000,"2",45.435845999999998,12.327428500000000,POINT (12.3274285 45.435846),1372283.063410488190129,5690399.493372233584523,379,ChIJh99wf8-xfkcReHhAJO0x94g,Crai,45.435845999999998,12.327428500000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJhXOXcD6vfkcRMy5-K3G7Ea4,Coop Querini CASTELLO,0.339725000000000,"4",45.439722699999997,12.345893100000000,POINT (12.3458931 45.4397227),1374338.533280189614743,5691014.517616758123040,386,ChIJhXOXcD6vfkcRMy5-K3G7Ea4,Coop Querini CASTELLO,45.439722699999997,12.345893100000000,"4","4","8",0.500000000000000,0.500000000000000
ChIJhYBZl9GxfkcRF77Kkmcaz0U,The Gritti Epicurean School,0.957800000000000,"1",45.431736399999998,12.333430900000000,POINT (12.3334309 45.4317364),1372951.247522025601938,5689747.566529618576169,387,ChIJhYBZl9GxfkcRF77Kkmcaz0U,The Gritti Epicurean School,45.431736399999998,12.333430900000000,"1","5","6",0.166666666666667,0.833333333333333
ChIJi49FrNuxfkcRCg-gDTc2Dis,Trattoria alla Madonna,0.356950000000000,"2",45.438226200000003,12.334512800000001,POINT (12.334512799999999 45.438226199999995),1373071.684079115046188,5690777.098369996063411,389,ChIJi49FrNuxfkcRCg-gDTc2Dis,Trattoria alla Madonna,45.438226200000003,12.334512800000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell??ombra,0.000000000000000,"1",45.437710000000003,12.330200000000000,POINT (12.3302 45.437709999999996),1372591.585379221709445,5690695.204865549691021,391,ChIJi5xhTQCxfkcR-4D1rYMVGjY,Albero dell??ombra,45.437710000000003,12.330200000000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJiWB1GtixfkcRrDv1BlczvMk,Aciugheta,0.946966666666667,"3",45.435204700000000,12.341645099999999,POINT (12.3416451 45.4352047),1373865.648083300096914,5690297.757550875656307,392,ChIJiWB1GtixfkcRrDv1BlczvMk,Aciugheta,45.435204700000000,12.341645099999999,"3","5","8",0.375000000000000,0.625000000000000
ChIJi_7bSdyxfkcROSqa8RX66ww,Frutta e Verdura Eredi di Maccanin Marco SNC,0.000000000000000,"1",45.441593099999999,12.337797000000000,POINT (12.337797 45.4415931),1373437.279550778213888,5691311.264832759276032,395,ChIJi_7bSdyxfkcROSqa8RX66ww,Frutta e Verdura Eredi di Maccanin Marco SNC,45.441593099999999,12.337797000000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJic35_MaxfkcRvYl9zx4KzL0,Luggage Storage Venice,0.883000000000000,"1",45.439337500000001,12.323033499999999,POINT (12.3230335 45.4393375),1371793.814248451730236,5690953.405158042907715,398,ChIJic35_MaxfkcRvYl9zx4KzL0,Luggage Storage Venice,45.439337500000001,12.323033499999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJidUtAcKxfkcRYXhGuTpGWO0,Camuffo Canareggio,0.000000000000000,"1",45.445247700000003,12.328891400000000,POINT (12.3288914 45.445247699999996),1372445.912693569669500,5691891.111645701341331,399,ChIJidUtAcKxfkcRYXhGuTpGWO0,Camuffo Canareggio,45.445247700000003,12.328891400000000,"1","3","4",0.250000000000000,0.750000000000000
ChIJifu7VNixfkcRqoEhCUtGJqY,Pasta & Pasta,0.957000000000000,"1",45.436514099999997,12.339658099999999,POINT (12.3396581 45.4365141),1373644.456255093449727,5690505.481974802911282,400,ChIJifu7VNixfkcRqoEhCUtGJqY,Pasta & Pasta,45.436514099999997,12.339658099999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJjZhi6cmxfkcRQTF2RBjLL_4,Park in Fondamenta de la Pescaria,0.000000000000000,"1",45.432425899999998,12.317680100000000,POINT (12.317680099999999 45.4324259),1371197.876486439025030,5689856.942122795619071,406,ChIJjZhi6cmxfkcRQTF2RBjLL_4,Park in Fondamenta de la Pescaria,45.432425899999998,12.317680100000000,"1","4","5",0.200000000000000,0.800000000000000
ChIJjZjunYSxfkcRaFJoBGFHDFY,Claudia Cavei,0.673400000000000,"1",45.441116200000003,12.325893300000001,POINT (12.325893299999999 45.441116199999996),1372112.165728222345933,5691235.601608342491090,407,ChIJjZjunYSxfkcRaFJoBGFHDFY,Claudia Cavei,45.441116200000003,12.325893300000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJjfZZCduxfkcRQQa1htt5Bos,Caff¨¨ Vergnano 1882,0.088666666666667,"12",45.438690100000002,12.335534000000001,POINT (12.335533999999999 45.438690099999995),1373185.363543113227934,5690850.695283312350512,408,ChIJjfZZCduxfkcRQQa1htt5Bos,Caff¨¨ Vergnano 1882,45.438690100000002,12.335534000000001,"12","20","32",0.375000000000000,0.625000000000000
ChIJkdLDIkOxfkcRn6QauoU8Qg4,Spicy Puppa,0.974150000000000,"2",45.440637799999998,12.337097600000000,POINT (12.3370976 45.4406378),1373359.422698917565867,5691159.701041934080422,419,ChIJkdLDIkOxfkcRn6QauoU8Qg4,Spicy Puppa,45.440637799999998,12.337097600000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJl9478tCxfkcRczwcxNeyI9E,Luca La Fenice Di Bernardini Luca & C.,0.392250000000000,"2",45.434351800000002,12.334162100000000,POINT (12.334162099999999 45.434351799999995),1373032.644333693897352,5690162.455300298519433,424,ChIJl9478tCxfkcRczwcxNeyI9E,Luca La Fenice Di Bernardini Luca & C.,45.434351800000002,12.334162100000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJlSJN4ZmxfkcRkG0vxm3qe2E,Dolce Vita Venezia,0.893850000000000,"8",45.435903699999997,12.325444100000000,POINT (12.325444099999999 45.4359037),1372062.161012958269566,5690408.646955967880785,425,ChIJlSJN4ZmxfkcRkG0vxm3qe2E,Dolce Vita Venezia,45.435903699999997,12.325444100000000,"8","8","16",0.500000000000000,0.500000000000000
ChIJlWHWBtyxfkcRqijQhh9K53Y,Trattoria Tre Spiedi,0.953266666666667,"3",45.439679900000002,12.337455500000001,POINT (12.337455499999999 45.439679899999994),1373399.263944672653452,5691007.727322963997722,427,ChIJlWHWBtyxfkcRqijQhh9K53Y,Trattoria Tre Spiedi,45.439679900000002,12.337455500000001,"3","13","16",0.187500000000000,0.812500000000000
ChIJm8B2RGqxfkcRA2kb1NqlzH0,Euronet ATM,-0.401000000000000,"2",45.440500399999998,12.325075999999999,POINT (12.325076 45.4405004),1372021.184308397118002,5691137.901959759183228,432,ChIJm8B2RGqxfkcRA2kb1NqlzH0,Euronet ATM,45.440500399999998,12.325075999999999,"2","6","8",0.250000000000000,0.750000000000000
ChIJmQGzMdCxfkcRtibrWd0o3ak,Nonno Bepi,0.777566666666667,"3",45.433763999999996,12.330545300000001,POINT (12.330545299999999 45.433764),1372630.023999392753467,5690069.209142811596394,433,ChIJmQGzMdCxfkcRtibrWd0o3ak,Nonno Bepi,45.433763999999996,12.330545300000001,"3","5","8",0.375000000000000,0.625000000000000
ChIJmyhBZNyxfkcRwajuYZtXgOo,Trattoria Pizzeria Casa Mia,0.883850000000000,"2",45.440683900000003,12.336346600000001,POINT (12.336346599999999 45.440683899999996),1373275.821761331753805,5691167.015010803006589,438,ChIJmyhBZNyxfkcRwajuYZtXgOo,Trattoria Pizzeria Casa Mia,45.440683900000003,12.336346600000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJn-W51NmxfkcRNc89FDreM28,Ristorante Trattoria Sempione,0.000000000000000,"1",45.434957500000003,12.339451900000000,POINT (12.3394519 45.434957499999996),1373621.502176092006266,5690258.542055698111653,441,ChIJn-W51NmxfkcRNc89FDreM28,Ristorante Trattoria Sempione,45.434957500000003,12.339451900000000,"1","6","7",0.142857142857143,0.857142857142857
ChIJn4dIRTmxfkcRLAwDMBZSFy8,Essenza Zen Parrucchieri,0.546600000000000,"2",45.438935899999997,12.340138400000001,POINT (12.340138399999999 45.4389359),1373697.923006521770731,5690889.691263175569475,443,ChIJn4dIRTmxfkcRLAwDMBZSFy8,Essenza Zen Parrucchieri,45.438935899999997,12.340138400000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJnQ0dHMmxfkcR4MwKa6C217I,Palazzo Foscarini,0.928200000000000,"1",45.434018000000002,12.321680000000001,POINT (12.321679999999999 45.434017999999995),1371643.143317662877962,5690109.502531645819545,444,ChIJnQ0dHMmxfkcR4MwKa6C217I,Palazzo Foscarini,45.434018000000002,12.321680000000001,"1","7","8",0.125000000000000,0.875000000000000
